fid,id,left,top,right,bottom,row_index,col_index,18도 미만 경사 목록_avgDN,2017공시지가_avg_Land_Value,ResidentialArea,LivingfacilityArea,Data(1014최종)_Label,건물총,건물주거,건축근생,ResidentialAread
"5197","958591","1955787.1587","959053.026098288","1955387.1587","28","68",,"2.72834057084845","2622563.95932065","0.661490683229814","0.285714285714286",B,"318","211","90",0.664
"5198","958591","1955387.1587","959053.026098288","1954987.1587","29","68",,"7.41156837810807","2175277.96703699","0.837301587301587","0.142857142857143",A,"250","209","36",0.836
"5201","958591","1954187.1587","959053.026098288","1953787.1587","32","68",,"3.55617508070574","2032289.16951864","0.858333333333333","0.108333333333333",B,"436","373","47",0.856
"5202","958591","1953787.1587","959053.026098288","1953387.1587","33","68",,"2.4577318933646","2248352.38227111","0.768472906403941","0.12807881773399",B,"190","156","26",0.821
"5203","958591","1953387.1587","959053.026098288","1952987.1587","34","68",,"0.6782025917037","2594208.97452989","0.678571428571429","0.296428571428571",B,"264","178","79",0.674
"5204","958591","1952987.1587","959053.026098288","1952587.1587","35","68",,"0.513778200321181","2333294.19633051","0.637795275590551","0.346456692913386",B,"252","160","88",0.635
"5205","958591","1952587.1587","959053.026098288","1952187.1587","36","68",,"2.30913442816221","3099440.52796041","0.706860706860707","0.25987525987526",B,"467","326","125",0.698
"5206","958591","1952187.1587","959053.026098288","1951787.1587","37","68",,"1.72560706816298","3038421.43983109","0.61259842519685","0.354330708661417",B,"634","388","225",0.612
"5207","958591","1951787.1587","959053.026098288","1951387.1587","38","68",,"2.5633192370926","4657012.72931728","0.63751987281399","0.305246422893482",C,"611","388","187",0.635
"5208","958591","1951387.1587","959053.026098288","1950987.1587","39","68",,"0.753972042943364","3185583.74249798","0.726244343891403","0.237556561085973",B,"439","318","105",0.724
"5209","958591","1950987.1587","959053.026098288","1950587.1587","40","68",,"6.77648794293639","3077153.46920704","0.813333333333333","0.0533333333333333",A,"73","59","4",0.808
"5210","958591","1950587.1587","959053.026098288","1950187.1587","41","68",,"8.62095780238744","2940917.9824548","0.736842105263158","0.210526315789474",A,"75","56","16",0.747
"5211","958591","1950187.1587","959053.026098288","1949787.1587","42","68",,"6.59735098619885","717228.33092043","0.9609375","0.0234375",A,"128","123","3",0.961
"5212","958591","1949787.1587","959053.026098288","1949387.1587","43","68",,"4.31953498209191","1163388.23415742","0","0",B,"6","0","0",0.000
"5216","958591","1948187.1587","959053.026098288","1947787.1587","47","68",,"0","9001827.13673819","0.194444444444444","0.166666666666667",C,"28","7","6",0.250
"5217","958591","1947787.1587","959053.026098288","1947387.1587","48","68",,"0.252915873119808","9411054.96638857","0.160714285714286","0.672619047619048",C,"167","27","113",0.162
"5218","958591","1947387.1587","959053.026098288","1946987.1587","49","68",,"1.3850220584594","8374256.84731864","0.28","0.593333333333333",C,"149","42","88",0.282
"5219","958591","1946987.1587","959053.026098288","1946587.1587","50","68",,"3.7949867280251","8271403.12885272","0.299145299145299","0.521367521367521",C,"117","35","61",0.299
"5220","958591","1946587.1587","959053.026098288","1946187.1587","51","68",,"2.75235735986549","7692991.39787445","0.23021582733813","0.525179856115108",C,"139","32","73",0.230
"5221","958591","1946187.1587","959053.026098288","1945787.1587","52","68",,"4.22486448569422","6486556.66300987","0.611320754716981","0.275471698113208",C,"265","162","73",0.611
"5222","958591","1945787.1587","959053.026098288","1945387.1587","53","68",,"3.51258223645396","6873052.58519983","0.531914893617021","0.353191489361702",C,"235","125","83",0.532
"5223","958591","1945387.1587","959053.026098288","1944987.1587","54","68",,"3.79581718236124","6628921.99213485","0.473913043478261","0.41304347826087",C,"230","109","95",0.474
"5224","958591","1944987.1587","959053.026098288","1944587.1587","55","68",,"4.57301504527491","11686211.1695991","0.453781512605042","0.415966386554622",C,"237","107","99",0.451
"5225","958591","1944587.1587","959053.026098288","1944187.1587","56","68",,"2.88008916767713","10630273.3098051","0.474418604651163","0.283720930232558",C,"215","102","61",0.474
"5226","958591","1944187.1587","959053.026098288","1943787.1587","57","68",,"0.460567580474271","6916418.08588548","0.536121673003802","0.349809885931559",C,"263","141","92",0.536
"5227","958591","1943787.1587","959053.026098288","1943387.1587","58","68",,"4.66690117658575","7256257.84208307","0.355191256830601","0.475409836065574",C,"183","65","87",0.355
"5228","958591","1943387.1587","959053.026098288","1942987.1587","59","68",,"5.14623643629778","8041633.24176139","0.56353591160221","0.342541436464088",C,"180","101","62",0.561
"5229","958591","1942987.1587","959053.026098288","1942587.1587","60","68",,"5.0360524354395","8415169.70969616","0.156862745098039","0.588235294117647",D,"49","7","30",0.143
"5230","958591","1942587.1587","959053.026098288","1942187.1587","61","68",,"12.4370848038118","1632445.92223499","0.933333333333333","0.0333333333333333",B,"30","28","1",0.933
"5231","958591","1942187.1587","959053.026098288","1941787.1587","62","68",,"10.2539969143271","2079615.95385505","0.432432432432432","0.324324324324324",B,"74","32","24",0.432
"5232","958591","1941787.1587","959053.026098288","1941387.1587","63","68",,"2.18211385527462","1516475.99453492","0.307692307692308","0.384615384615385",B,"13","4","5",0.308
"5233","958591","1941387.1587","959053.026098288","1940987.1587","64","68",,"0.789766471428709","1190216.18893193","0","0.2",B,"4","0","1",0.000
"5253","958938","1963587.1587","959399.436259802","1963187.1587","8","69",,"3.61633017195257","1412582.4265181","0.939393939393939","0.0541125541125541",B,"462","434","25",0.939
"5254","958938","1963187.1587","959399.436259802","1962787.1587","9","69",,"0.707596958850767","2073779.25515226","0.772200772200772","0.214285714285714",B,"517","400","110",0.774
"5255","958938","1962787.1587","959399.436259802","1962387.1587","10","69",,"1.57527164633669","1903540.74400924","0.777126099706745","0.193548387096774",B,"341","265","66",0.777
"5256","958938","1962387.1587","959399.436259802","1961987.1587","11","69",,"1.84837424810341","2226209.7861521","0.778181818181818","0.174545454545455",B,"274","214","48",0.781
"5257","958938","1961987.1587","959399.436259802","1961587.1587","12","69",,"2.18939815208135","2338989.10862965","0.692660550458716","0.243119266055046",B,"218","151","53",0.693
"5258","958938","1961587.1587","959399.436259802","1961187.1587","13","69",,"1.14418383287697","2364654.25067167","0.757246376811594","0.188405797101449",B,"276","209","52",0.757
"5259","958938","1961187.1587","959399.436259802","1960787.1587","14","69",,"1.49536004960131","2390368.05518795","0.842300556586271","0.12987012987013",B,"539","454","70",0.842
"5260","958938","1960787.1587","959399.436259802","1960387.1587","15","69",,"1.7277382204681","2258101.76310078","0.799392097264438","0.106382978723404",B,"328","262","35",0.799
"5261","958938","1960387.1587","959399.436259802","1959987.1587","16","69",,"1.2465039402532","2397893.74902608","0.800925925925926","0.168981481481481",B,"430","344","73",0.800
"5262","958938","1959987.1587","959399.436259802","1959587.1587","17","69",,"0.857106760379084","1629121.84208259","0.87279843444227","0.111545988258317",B,"511","446","57",0.873
"5263","958938","1959587.1587","959399.436259802","1959187.1587","18","69",,"0.924986109855274","1940284.54916882","0.641975308641975","0.172839506172839",B,"81","52","14",0.642
"5264","958938","1959187.1587","959399.436259802","1958787.1587","19","69",,"9.33818719666422","908431.834730537","0.730337078651685","0.191011235955056",B,"89","65","17",0.730
"5265","958938","1958787.1587","959399.436259802","1958387.1587","20","69",,"8.34002885722417","1168933.64666678","0.921875","0.0546875",B,"128","118","7",0.922
"5266","958938","1958387.1587","959399.436259802","1957987.1587","21","69",,"8.49728078537762","262460.300374481","0.5","0.166666666666667",B,"6","3","1",0.500
"5267","958938","1957987.1587","959399.436259802","1957587.1587","22","69",,"14.5322260399044","805375.996532413","0.976190476190476","0",A,"42","41","0",0.976
"5268","958938","1957587.1587","959399.436259802","1957187.1587","23","69",,"10.3364062078738","2174453.71234632","0.92962962962963","0.0481481481481481",B,"270","251","13",0.930
"5269","958938","1957187.1587","959399.436259802","1956787.1587","24","69",,"8.30170155467411","2601292.30386072","0.844594594594595","0.0945945945945946",B,"146","123","14",0.842
"5270","958938","1956787.1587","959399.436259802","1956387.1587","25","69",,"6.25077757800039","2643923.68252083","0.842342342342342","0.144144144144144",A,"217","183","31",0.843
"5271","958938","1956387.1587","959399.436259802","1955987.1587","26","69",,"1.31219545635666","2489028.35866425","0.73186119873817","0.214511041009464",B,"309","231","62",0.748
"5272","958938","1955987.1587","959399.436259802","1955587.1587","27","69",,"0.490368412383262","2530354.87518417","0.840796019900497","0.149253731343284",A,"199","167","30",0.839
"5273","958938","1955587.1587","959399.436259802","1955187.1587","28","69",,"0.808870343179311","2314896.82408635","0.850678733031674","0.131221719457014",B,"434","368","58",0.848
"5274","958938","1955187.1587","959399.436259802","1954787.1587","29","69",,"0.964337925565333","2516587.30001975","0.633720930232558","0.308139534883721",B,"171","109","53",0.637
"5275","958938","1954787.1587","959399.436259802","1954387.1587","30","69",,"1.65276700538645","2132402.81000487","0.822006472491909","0.15210355987055",B,"298","245","46",0.822
"5276","958938","1954387.1587","959399.436259802","1953987.1587","31","69",,"0.828116285619336","1951021.83942485","0.713527851458886","0.26790450928382",B,"368","263","98",0.715
"5277","958938","1953987.1587","959399.436259802","1953587.1587","32","69",,"0.0429290664723998","2647506.59801381","0.464646464646465","0.517171717171717",B,"483","229","245",0.474
"5278","958938","1953587.1587","959399.436259802","1953187.1587","33","69",,"0","5183263.99841708","0.215827338129496","0.73021582733813",D,"269","59","195",0.219
"5279","958938","1953187.1587","959399.436259802","1952787.1587","34","69",,"0","3670109.28670079","0.578571428571429","0.364285714285714",D,"136","80","48",0.588
"5280","958938","1952787.1587","959399.436259802","1952387.1587","35","69",,"2.47233570759897","2620727.1771633","0.480582524271845","0.41747572815534",B,"205","98","86",0.478
"5281","958938","1952387.1587","959399.436259802","1951987.1587","36","69",,"2.30842602249909","2731755.05003588","0.550351288056206","0.412177985948478",B,"420","231","175",0.550
"5282","958938","1951987.1587","959399.436259802","1951587.1587","37","69",,"1.45352525511932","2946323.83213946","0.657894736842105","0.231578947368421",A,"184","119","44",0.647
"5283","958938","1951587.1587","959399.436259802","1951187.1587","38","69",,"0.801592290053592","3641392.58058611","0.547297297297297","0.418918918918919",C,"146","79","62",0.541
"5284","958938","1951187.1587","959399.436259802","1950787.1587","39","69",,"6.16792262183681","2615774.20213382","0.876388888888889","0.108333333333333",B,"715","626","78",0.876
"5285","958938","1950787.1587","959399.436259802","1950387.1587","40","69",,"4.12413355158881","2501479.6485825","0.940366972477064","0.0596330275229358",A,"217","204","13",0.940
"5286","958938","1950387.1587","959399.436259802","1949987.1587","41","69",,"3.59993975790101","329109.984493887","0","0",B,"10","0","0",0.000
"5287","958938","1949987.1587","959399.436259802","1949587.1587","42","69",,"2.44188131533802","1117984.34575842","0.482758620689655","0.0344827586206897",B,"29","14","1",0.483
"5288","958938","1949587.1587","959399.436259802","1949187.1587","43","69",,"2.75192338314053","586177.988236034",,,B,"0","0","0",
"5292","958938","1947987.1587","959399.436259802","1947587.1587","47","69",,"0.22761308444302","13055336.3494848","0.132075471698113","0.783018867924528",C,"106","14","83",0.132
"5293","958938","1947587.1587","959399.436259802","1947187.1587","48","69",,"0.493313494136197","10983729.2172575","0.0980392156862745","0.854901960784314",C,"255","25","218",0.098
"5294","958938","1947187.1587","959399.436259802","1946787.1587","49","69",,"3.16737308197586","8339882.66142143","0.374301675977654","0.525139664804469",C,"179","67","94",0.374
"5295","958938","1946787.1587","959399.436259802","1946387.1587","50","69",,"5.32953463694757","6581644.17087832","0.44017094017094","0.427350427350427",C,"234","103","100",0.440
"5296","958938","1946387.1587","959399.436259802","1945987.1587","51","69",,"4.22777701579626","6290701.37390453","0.644578313253012","0.295180722891566",C,"165","107","49",0.648
"5297","958938","1945987.1587","959399.436259802","1945587.1587","52","69",,"4.5434369332997","6542870.12795296","0.677631578947368","0.256578947368421",C,"152","103","39",0.678
"5298","958938","1945587.1587","959399.436259802","1945187.1587","53","69",,"2.91095180374334","6240102.7949253","0.679324894514768","0.236286919831224",C,"237","161","56",0.679
"5299","958938","1945187.1587","959399.436259802","1944787.1587","54","69",,"3.37710644929473","11347539.7057327","0.352657004830918","0.468599033816425",C,"206","73","97",0.354
"5300","958938","1944787.1587","959399.436259802","1944387.1587","55","69",,"3.59451660320184","16146325.8332149","0.19811320754717","0.5",C,"106","21","53",0.198
"5301","958938","1944387.1587","959399.436259802","1943987.1587","56","69",,"2.76846320731408","7445021.66488588","0.475982532751092","0.327510917030568",C,"229","109","75",0.476
"5302","958938","1943987.1587","959399.436259802","1943587.1587","57","69",,"1.49263501778188","5808597.73838581","0.634146341463415","0.300813008130081",C,"245","155","74",0.633
