fid,2017공시지가_avg_Land_Value,2017공시지가_avg_Land_Value_2
1718,1130208.69708069,1879087.34765142
1795,2278943.45063345,1879087.34765142
1793,956890.193645877,1879087.34765142
1720,2177715.08706339,2278943.45063345
1719,1808738.55264507,2278943.45063345
1796,2360308.36876566,2278943.45063345
1794,1879087.34765142,2278943.45063345
1721,2188804.37174308,2360308.36876566
1720,2177715.08706339,2360308.36876566
1797,2329986.62211457,2360308.36876566
1795,2278943.45063345,2360308.36876566
1722,2983990.55383281,2329986.62211457
1721,2188804.37174308,2329986.62211457
1798,3498648.02759566,2329986.62211457
1796,2360308.36876566,2329986.62211457
1723,3911972.62156879,3498648.02759566
1722,2983990.55383281,3498648.02759566
1799,4718077.93909851,3498648.02759566
1797,2329986.62211457,3498648.02759566
1724,2252006.14394071,4718077.93909851
1723,3911972.62156879,4718077.93909851
1800,3383861.28954595,4718077.93909851
1798,3498648.02759566,4718077.93909851
1725,1968491.75716321,3383861.28954595
1724,2252006.14394071,3383861.28954595
1801,1773743.84581,3383861.28954595
1799,4718077.93909851,3383861.28954595
1726,1304337.34127269,1773743.84581
1725,1968491.75716321,1773743.84581
1802,2589618.81444649,1773743.84581
1800,3383861.28954595,1773743.84581
1727,1508396.55098816,2589618.81444649
1726,1304337.34127269,2589618.81444649
1803,2315104.89459727,2589618.81444649
1801,1773743.84581,2589618.81444649
1728,2236757.06517657,2315104.89459727
1727,1508396.55098816,2315104.89459727
1804,2900543.35010845,2315104.89459727
1802,2589618.81444649,2315104.89459727
1729,2721251.00597174,2900543.35010845
1728,2236757.06517657,2900543.35010845
1805,2661076.94220753,2900543.35010845
1803,2315104.89459727,2900543.35010845
1730,2275721.08709684,2661076.94220753
1729,2721251.00597174,2661076.94220753
1806,3437212.11172654,2661076.94220753
1804,2900543.35010845,2661076.94220753
1731,2257003.96812308,3437212.11172654
1730,2275721.08709684,3437212.11172654
1805,2661076.94220753,3437212.11172654
1864,4246918.98139,2921504.81493407
1865,3001468.02030976,4246918.98139
1863,2921504.81493407,4246918.98139
1940,3560278.29736343,4246918.98139
1866,2483539.19603082,3001468.02030976
1864,4246918.98139,3001468.02030976
1941,3485512.82007258,3001468.02030976
1940,3560278.29736343,3001468.02030976
1867,2575347.28695713,2483539.19603082
1865,3001468.02030976,2483539.19603082
1942,4364292.21120901,2483539.19603082
1941,3485512.82007258,2483539.19603082
1868,2968120.62704958,2575347.28695713
1866,2483539.19603082,2575347.28695713
1943,2882150.59314723,2575347.28695713
1942,4364292.21120901,2575347.28695713
1869,590449.934264001,2968120.62704958
1867,2575347.28695713,2968120.62704958
1944,2403987.32909877,2968120.62704958
1943,2882150.59314723,2968120.62704958
1870,1733259.61603913,590449.934264001
1868,2968120.62704958,590449.934264001
1945,2657987.01458462,590449.934264001
1944,2403987.32909877,590449.934264001
1871,2760467.99809897,1733259.61603913
1869,590449.934264001,1733259.61603913
1946,2516332.34738687,1733259.61603913
1945,2657987.01458462,1733259.61603913
1872,2355015.78868922,2760467.99809897
1870,1733259.61603913,2760467.99809897
1947,3286305.8242844,2760467.99809897
1946,2516332.34738687,2760467.99809897
1873,3235181.37560711,2355015.78868922
1871,2760467.99809897,2355015.78868922
1948,5018728.4933632,2355015.78868922
1947,3286305.8242844,2355015.78868922
1874,2953750.01542395,3235181.37560711
1872,2355015.78868922,3235181.37560711
1949,4250872.63535966,3235181.37560711
1948,5018728.4933632,3235181.37560711
1875,4872273.99430635,2953750.01542395
1873,3235181.37560711,2953750.01542395
1950,4560361.28363239,2953750.01542395
1949,4250872.63535966,2953750.01542395
1876,4943472.88956399,4872273.99430635
1874,2953750.01542395,4872273.99430635
1951,4796121.6422462,4872273.99430635
1950,4560361.28363239,4872273.99430635
1877,3621646.58247687,4943472.88956399
1875,4872273.99430635,4943472.88956399
1952,3934073.23302815,4943472.88956399
1951,4796121.6422462,4943472.88956399
1876,4943472.88956399,3621646.58247687
1878,2903938.60220086,3621646.58247687
1953,2110074.31697985,3621646.58247687
1952,3934073.23302815,3621646.58247687
1877,3621646.58247687,2903938.60220086
1879,2831790.82109397,2903938.60220086
1954,2355698.47150732,2903938.60220086
1953,2110074.31697985,2903938.60220086
1878,2903938.60220086,2831790.82109397
1880,2890682.28773824,2831790.82109397
1955,2242503.34498132,2831790.82109397
1954,2355698.47150732,2831790.82109397
1879,2831790.82109397,2890682.28773824
1881,2894159.79328407,2890682.28773824
1956,3093499.82953924,2890682.28773824
1955,2242503.34498132,2890682.28773824
1880,2890682.28773824,2894159.79328407
1882,1934266.46551582,2894159.79328407
1957,2018400.81614641,2894159.79328407
1956,3093499.82953924,2894159.79328407
1881,2894159.79328407,1934266.46551582
1957,2018400.81614641,1934266.46551582
1865,3001468.02030976,3560278.29736343
1864,4246918.98139,3560278.29736343
1941,3485512.82007258,3560278.29736343
1866,2483539.19603082,3485512.82007258
1865,3001468.02030976,3485512.82007258
1942,4364292.21120901,3485512.82007258
1940,3560278.29736343,3485512.82007258
1867,2575347.28695713,4364292.21120901
1866,2483539.19603082,4364292.21120901
1943,2882150.59314723,4364292.21120901
1941,3485512.82007258,4364292.21120901
1868,2968120.62704958,2882150.59314723
1867,2575347.28695713,2882150.59314723
1944,2403987.32909877,2882150.59314723
1942,4364292.21120901,2882150.59314723
1869,590449.934264001,2403987.32909877
1868,2968120.62704958,2403987.32909877
1945,2657987.01458462,2403987.32909877
1943,2882150.59314723,2403987.32909877
1870,1733259.61603913,2657987.01458462
1869,590449.934264001,2657987.01458462
1946,2516332.34738687,2657987.01458462
1944,2403987.32909877,2657987.01458462
1871,2760467.99809897,2516332.34738687
1870,1733259.61603913,2516332.34738687
1947,3286305.8242844,2516332.34738687
1945,2657987.01458462,2516332.34738687
1872,2355015.78868922,3286305.8242844
1871,2760467.99809897,3286305.8242844
1948,5018728.4933632,3286305.8242844
1946,2516332.34738687,3286305.8242844
1873,3235181.37560711,5018728.4933632
1872,2355015.78868922,5018728.4933632
1949,4250872.63535966,5018728.4933632
1947,3286305.8242844,5018728.4933632
1874,2953750.01542395,4250872.63535966
1873,3235181.37560711,4250872.63535966
1950,4560361.28363239,4250872.63535966
1948,5018728.4933632,4250872.63535966
1875,4872273.99430635,4560361.28363239
1874,2953750.01542395,4560361.28363239
1951,4796121.6422462,4560361.28363239
1949,4250872.63535966,4560361.28363239
1876,4943472.88956399,4796121.6422462
1875,4872273.99430635,4796121.6422462
1952,3934073.23302815,4796121.6422462
1950,4560361.28363239,4796121.6422462
1877,3621646.58247687,3934073.23302815
1876,4943472.88956399,3934073.23302815
1953,2110074.31697985,3934073.23302815
1951,4796121.6422462,3934073.23302815
1877,3621646.58247687,2110074.31697985
1878,2903938.60220086,2110074.31697985
1954,2355698.47150732,2110074.31697985
1952,3934073.23302815,2110074.31697985
1878,2903938.60220086,2355698.47150732
1879,2831790.82109397,2355698.47150732
1955,2242503.34498132,2355698.47150732
1953,2110074.31697985,2355698.47150732
1879,2831790.82109397,2242503.34498132
1880,2890682.28773824,2242503.34498132
1956,3093499.82953924,2242503.34498132
1954,2355698.47150732,2242503.34498132
1880,2890682.28773824,3093499.82953924
1881,2894159.79328407,3093499.82953924
1957,2018400.81614641,3093499.82953924
1955,2242503.34498132,3093499.82953924
1881,2894159.79328407,2018400.81614641
1882,1934266.46551582,2018400.81614641
1956,3093499.82953924,2018400.81614641
2087,350000,314343.815984373
2088,323031.427152094,314343.815984373
2093,2807210.01431937,3261108.97653338
2018,3426938.37226751,3261108.97653338
2093,2807210.01431937,3426938.37226751
2094,3683636.28604693,3426938.37226751
2017,3261108.97653338,3426938.37226751
2019,4209076.87005191,3426938.37226751
2094,3683636.28604693,4209076.87005191
2095,3551552.0038083,4209076.87005191
2018,3426938.37226751,4209076.87005191
2020,2205205.74063763,4209076.87005191
2095,3551552.0038083,2205205.74063763
2096,1781003.05396813,2205205.74063763
2019,4209076.87005191,2205205.74063763
2021,2426020.56102327,2205205.74063763
2096,1781003.05396813,2426020.56102327
2097,3336388.13915497,2426020.56102327
2020,2205205.74063763,2426020.56102327
2022,2638523.03471455,2426020.56102327
2097,3336388.13915497,2638523.03471455
2098,5337487.74889074,2638523.03471455
2021,2426020.56102327,2638523.03471455
2023,3974092.21878856,2638523.03471455
2098,5337487.74889074,3974092.21878856
2099,5313789.19838993,3974092.21878856
2022,2638523.03471455,3974092.21878856
2024,4968499.36815508,3974092.21878856
2099,5313789.19838993,4968499.36815508
2100,6667147.51158737,4968499.36815508
2023,3974092.21878856,4968499.36815508
2025,5745798.0521741,4968499.36815508
2100,6667147.51158737,5745798.0521741
2101,4490263.3934717,5745798.0521741
2024,4968499.36815508,5745798.0521741
2026,5307155.78565797,5745798.0521741
2101,4490263.3934717,5307155.78565797
2102,3520968.05838092,5307155.78565797
2025,5745798.0521741,5307155.78565797
2027,3574436.67955142,5307155.78565797
2102,3520968.05838092,3574436.67955142
2103,3708069.14489388,3574436.67955142
2026,5307155.78565797,3574436.67955142
2028,4054189.2187821,3574436.67955142
2103,3708069.14489388,4054189.2187821
2104,3926744.13476094,4054189.2187821
2027,3574436.67955142,4054189.2187821
2029,1635582.2803685,4054189.2187821
2104,3926744.13476094,1635582.2803685
2105,424403.64947532,1635582.2803685
2028,4054189.2187821,1635582.2803685
2030,712481.53389241,1635582.2803685
2105,424403.64947532,712481.53389241
2106,784967.623709886,712481.53389241
2029,1635582.2803685,712481.53389241
2031,805310.392784288,712481.53389241
2106,784967.623709886,805310.392784288
2107,1741172.50489297,805310.392784288
2030,712481.53389241,805310.392784288
2032,970768.653079408,805310.392784288
2107,1741172.50489297,970768.653079408
2108,2481938.36308643,970768.653079408
2031,805310.392784288,970768.653079408
2033,633596.465828914,970768.653079408
2108,2481938.36308643,633596.465828914
2109,2557224.29414628,633596.465828914
2032,970768.653079408,633596.465828914
2012,314343.815984373,350000
2088,323031.427152094,350000
2012,314343.815984373,323031.427152094
2087,350000,323031.427152094
2094,3683636.28604693,2807210.01431937
2017,3261108.97653338,2807210.01431937
2018,3426938.37226751,2807210.01431937
2093,2807210.01431937,3683636.28604693
2095,3551552.0038083,3683636.28604693
2018,3426938.37226751,3683636.28604693
2019,4209076.87005191,3683636.28604693
2094,3683636.28604693,3551552.0038083
2096,1781003.05396813,3551552.0038083
2019,4209076.87005191,3551552.0038083
2020,2205205.74063763,3551552.0038083
2095,3551552.0038083,1781003.05396813
2097,3336388.13915497,1781003.05396813
2020,2205205.74063763,1781003.05396813
2021,2426020.56102327,1781003.05396813
2096,1781003.05396813,3336388.13915497
2098,5337487.74889074,3336388.13915497
2021,2426020.56102327,3336388.13915497
2022,2638523.03471455,3336388.13915497
2097,3336388.13915497,5337487.74889074
2099,5313789.19838993,5337487.74889074
2022,2638523.03471455,5337487.74889074
2023,3974092.21878856,5337487.74889074
2098,5337487.74889074,5313789.19838993
2100,6667147.51158737,5313789.19838993
2023,3974092.21878856,5313789.19838993
2024,4968499.36815508,5313789.19838993
2099,5313789.19838993,6667147.51158737
2101,4490263.3934717,6667147.51158737
2024,4968499.36815508,6667147.51158737
2025,5745798.0521741,6667147.51158737
2100,6667147.51158737,4490263.3934717
2102,3520968.05838092,4490263.3934717
2025,5745798.0521741,4490263.3934717
2026,5307155.78565797,4490263.3934717
2101,4490263.3934717,3520968.05838092
2103,3708069.14489388,3520968.05838092
2026,5307155.78565797,3520968.05838092
2027,3574436.67955142,3520968.05838092
2102,3520968.05838092,3708069.14489388
2104,3926744.13476094,3708069.14489388
2027,3574436.67955142,3708069.14489388
2028,4054189.2187821,3708069.14489388
2103,3708069.14489388,3926744.13476094
2105,424403.64947532,3926744.13476094
2028,4054189.2187821,3926744.13476094
2029,1635582.2803685,3926744.13476094
2104,3926744.13476094,424403.64947532
2106,784967.623709886,424403.64947532
2029,1635582.2803685,424403.64947532
2030,712481.53389241,424403.64947532
2105,424403.64947532,784967.623709886
2107,1741172.50489297,784967.623709886
2030,712481.53389241,784967.623709886
2031,805310.392784288,784967.623709886
2106,784967.623709886,1741172.50489297
2108,2481938.36308643,1741172.50489297
2031,805310.392784288,1741172.50489297
2032,970768.653079408,1741172.50489297
2107,1741172.50489297,2481938.36308643
2109,2557224.29414628,2481938.36308643
2032,970768.653079408,2481938.36308643
2033,633596.465828914,2481938.36308643
2108,2481938.36308643,2557224.29414628
2110,1604087.90558095,2557224.29414628
2033,633596.465828914,2557224.29414628
2109,2557224.29414628,1604087.90558095
2164,349813.010861171,350000
2239,348543.430596204,350000
2238,2104955.52912122,350000
2165,332549.02145076,349813.010861171
2163,350000,349813.010861171
2239,348543.430596204,349813.010861171
2240,348665.428384421,349813.010861171
2164,349813.010861171,332549.02145076
2241,339749.173668109,332549.02145076
2240,348665.428384421,332549.02145076
2171,3482852.58497893,1947331.78379317
2246,707602.786141405,1947331.78379317
2172,1074603.29719841,3482852.58497893
2170,1947331.78379317,3482852.58497893
2247,1383520.5667141,3482852.58497893
2246,707602.786141405,3482852.58497893
2173,4305829.00318235,1074603.29719841
2171,3482852.58497893,1074603.29719841
2248,3125534.48475103,1074603.29719841
2247,1383520.5667141,1074603.29719841
2174,4796901.02087435,4305829.00318235
2172,1074603.29719841,4305829.00318235
2249,4847783.51594826,4305829.00318235
2248,3125534.48475103,4305829.00318235
2175,4579357.92818031,4796901.02087435
2173,4305829.00318235,4796901.02087435
2250,5278851.80414962,4796901.02087435
2249,4847783.51594826,4796901.02087435
2176,4000561.30223723,4579357.92818031
2174,4796901.02087435,4579357.92818031
2251,2531392.36416743,4579357.92818031
2250,5278851.80414962,4579357.92818031
2177,2843387.34158959,4000561.30223723
2175,4579357.92818031,4000561.30223723
2252,560578.325581597,4000561.30223723
2251,2531392.36416743,4000561.30223723
2178,2935770.50542148,2843387.34158959
2176,4000561.30223723,2843387.34158959
2253,1098285.26200586,2843387.34158959
2252,560578.325581597,2843387.34158959
2179,2050715.07922889,2935770.50542148
2177,2843387.34158959,2935770.50542148
2254,1117850.61816907,2935770.50542148
2253,1098285.26200586,2935770.50542148
2180,1826749.49122528,2050715.07922889
2178,2935770.50542148,2050715.07922889
2255,691693.260424623,2050715.07922889
2254,1117850.61816907,2050715.07922889
2181,890898.876688533,1826749.49122528
2179,2050715.07922889,1826749.49122528
2256,1787902.13176396,1826749.49122528
2255,691693.260424623,1826749.49122528
2182,2561845.98526288,890898.876688533
2180,1826749.49122528,890898.876688533
2257,2747223.36188498,890898.876688533
2256,1787902.13176396,890898.876688533
2183,4579467.28739686,2561845.98526288
2181,890898.876688533,2561845.98526288
2258,3917595.92278382,2561845.98526288
2257,2747223.36188498,2561845.98526288
