fid,id,left,top,right,bottom,row_index,col_index,18도 미만 경사 목록_avgDN,2017공시지가_avg_Land_Value,2017사업체수
2029,944042,1946187.1587,944503.79931471,1945787.1587,52,26,,2.96173188323598,1635582.2803685,10
2030,944042,1945787.1587,944503.79931471,1945387.1587,53,26,,14.7381041304748,712481.53389241,6
2031,944042,1945387.1587,944503.79931471,1944987.1587,54,26,,8.78503463282274,805310.392784288,8
2032,944042,1944987.1587,944503.79931471,1944587.1587,55,26,,6.29846522126407,970768.653079408,14
2033,944042,1944587.1587,944503.79931471,1944187.1587,56,26,,3.25678459750542,633596.465828914,1
2087,944388,1953187.1587,944850.209476224,1952787.1587,34,27,,4.63785736014693,350000,0
2088,944388,1952787.1587,944850.209476224,1952387.1587,35,27,,11.9745959835767,323031.427152094,0
2093,944388,1950787.1587,944850.209476224,1950387.1587,40,27,,1.55525613464119,2807210.01431937,73
2094,944388,1950387.1587,944850.209476224,1949987.1587,41,27,,1.06837061050577,3683636.28604693,138
2095,944388,1949987.1587,944850.209476224,1949587.1587,42,27,,1.7419740517917,3551552.0038083,245
2096,944388,1949587.1587,944850.209476224,1949187.1587,43,27,,10.5553530951742,1781003.05396813,31
2097,944388,1949187.1587,944850.209476224,1948787.1587,44,27,,6.79125924332334,3336388.13915497,51
2098,944388,1948787.1587,944850.209476224,1948387.1587,45,27,,0,5337487.74889074,18
2099,944388,1948387.1587,944850.209476224,1947987.1587,46,27,,0.0709059601485129,5313789.19838993,60
2100,944388,1947987.1587,944850.209476224,1947587.1587,47,27,,0.264674412729944,6667147.51158737,216
2101,944388,1947587.1587,944850.209476224,1947187.1587,48,27,,0.180968241520399,4490263.3934717,233
2102,944388,1947187.1587,944850.209476224,1946787.1587,49,27,,0,3520968.05838092,136
2103,944388,1946787.1587,944850.209476224,1946387.1587,50,27,,0.820277663338132,3708069.14489388,103
2104,944388,1946387.1587,944850.209476224,1945987.1587,51,27,,1.09823693871645,3926744.13476094,2
2105,944388,1945987.1587,944850.209476224,1945587.1587,52,27,,4.01940336751496,424403.64947532,1
2106,944388,1945587.1587,944850.209476224,1945187.1587,53,27,,3.32962448284869,784967.623709886,10
2107,944388,1945187.1587,944850.209476224,1944787.1587,54,27,,2.24889606894159,1741172.50489297,173
2108,944388,1944787.1587,944850.209476224,1944387.1587,55,27,,0.46328487873625,2481938.36308643,34
2109,944388,1944387.1587,944850.209476224,1943987.1587,56,27,,0.008051351611627,2557224.29414628,107
2110,944388,1943987.1587,944850.209476224,1943587.1587,57,27,,1.48778548666431,1604087.90558095,20
2163,944735,1953387.1587,945196.619637737,1952987.1587,34,28,,13.0106135276957,350000,0
2164,944735,1952987.1587,945196.619637737,1952587.1587,35,28,,2.43142204504279,349813.010861171,0
2165,944735,1952587.1587,945196.619637737,1952187.1587,36,28,,11.8735411271411,332549.02145076,0
2170,944735,1950587.1587,945196.619637737,1950187.1587,41,28,,2.75021887874428,1947331.78379317,63
2171,944735,1950187.1587,945196.619637737,1949787.1587,42,28,,1.16703070275779,3482852.58497893,132
2172,944735,1949787.1587,945196.619637737,1949387.1587,43,28,,11.0574457086141,1074603.29719841,19
2173,944735,1949387.1587,945196.619637737,1948987.1587,44,28,,4.20211487488057,4305829.00318235,4
2174,944735,1948987.1587,945196.619637737,1948587.1587,45,28,,0,4796901.02087435,154
2175,944735,1948587.1587,945196.619637737,1948187.1587,46,28,,0,4579357.92818031,65
2176,944735,1948187.1587,945196.619637737,1947787.1587,47,28,,0.955818069341166,4000561.30223723,230
2177,944735,1947787.1587,945196.619637737,1947387.1587,48,28,,2.12857384488466,2843387.34158959,54
2178,944735,1947387.1587,945196.619637737,1946987.1587,49,28,,0.724532344863537,2935770.50542148,217
2179,944735,1946987.1587,945196.619637737,1946587.1587,50,28,,1.21329493502545,2050715.07922889,47
2180,944735,1946587.1587,945196.619637737,1946187.1587,51,28,,1.38036260757835,1826749.49122528,8
2181,944735,1946187.1587,945196.619637737,1945787.1587,52,28,,2.97863469723449,890898.876688533,3
2182,944735,1945787.1587,945196.619637737,1945387.1587,53,28,,0.686881864156142,2561845.98526288,83
2183,944735,1945387.1587,945196.619637737,1944987.1587,54,28,,0,4579467.28739686,222
2184,944735,1944987.1587,945196.619637737,1944587.1587,55,28,,0.108330018921861,2862932.6530943,55
2185,944735,1944587.1587,945196.619637737,1944187.1587,56,28,,0.254618230202759,1516162.61072775,33
2186,944735,1944187.1587,945196.619637737,1943787.1587,57,28,,0.206748432019559,1915702.74425349,42
2187,944735,1943787.1587,945196.619637737,1943387.1587,58,28,,0.532285763175878,1598209.33317873,34
2189,944735,1942987.1587,945196.619637737,1942587.1587,60,28,,0,2390730.48728509,133
2190,944735,1942587.1587,945196.619637737,1942187.1587,61,28,,1.01643918230905,2105498.43596446,373
2236,945081,1954387.1587,945543.029799251,1953987.1587,31,29,,1.33342455910311,2921064.50876122,56
2237,945081,1953987.1587,945543.029799251,1953587.1587,32,29,,0.524092307223322,3597551.01404199,27
2238,945081,1953587.1587,945543.029799251,1953187.1587,33,29,,2.09879484166886,2104955.52912122,0
2239,945081,1953187.1587,945543.029799251,1952787.1587,34,29,,14.5584771898898,348543.430596204,0
2240,945081,1952787.1587,945543.029799251,1952387.1587,35,29,,13.0187429437997,348665.428384421,3
2241,945081,1952387.1587,945543.029799251,1951987.1587,36,29,,12.9263854324801,339749.173668109,1
2246,945081,1950387.1587,945543.029799251,1949987.1587,41,29,,6.90041757739639,707602.786141405,5
2247,945081,1949987.1587,945543.029799251,1949587.1587,42,29,,6.79090563639066,1383520.5667141,24
2248,945081,1949587.1587,945543.029799251,1949187.1587,43,29,,8.26293470043598,3125534.48475103,30
2249,945081,1949187.1587,945543.029799251,1948787.1587,44,29,,0,4847783.51594826,62
2250,945081,1948787.1587,945543.029799251,1948387.1587,45,29,,0,5278851.80414962,118
2251,945081,1948387.1587,945543.029799251,1947987.1587,46,29,,0.0512123038538166,2531392.36416743,2
2252,945081,1947987.1587,945543.029799251,1947587.1587,47,29,,2.35398416079472,560578.325581597,0
2253,945081,1947587.1587,945543.029799251,1947187.1587,48,29,,2.76817203367382,1098285.26200586,11
2254,945081,1947187.1587,945543.029799251,1946787.1587,49,29,,2.60590691545377,1117850.61816907,8
2255,945081,1946787.1587,945543.029799251,1946387.1587,50,29,,3.19226842113114,691693.260424623,3
2256,945081,1946387.1587,945543.029799251,1945987.1587,51,29,,1.88733894002201,1787902.13176396,13
2257,945081,1945987.1587,945543.029799251,1945587.1587,52,29,,0,2747223.36188498,65
2258,945081,1945587.1587,945543.029799251,1945187.1587,53,29,,0,3917595.92278382,92
2259,945081,1945187.1587,945543.029799251,1944787.1587,54,29,,0.798749859198711,3214376.56115045,140
2260,945081,1944787.1587,945543.029799251,1944387.1587,55,29,,2.16507959363671,2208100.75827068,89
2261,945081,1944387.1587,945543.029799251,1943987.1587,56,29,,2.34166137507417,1959506.35464313,71
2262,945081,1943987.1587,945543.029799251,1943587.1587,57,29,,1.45395886875193,1933024.6839175,72
2263,945081,1943587.1587,945543.029799251,1943187.1587,58,29,,3.98944635611777,1535015.96034445,20
2264,945081,1943187.1587,945543.029799251,1942787.1587,59,29,,1.26237356773707,2001388.07694066,193
2265,945081,1942787.1587,945543.029799251,1942387.1587,60,29,,0,2472831.19755336,419
2266,945081,1942387.1587,945543.029799251,1941987.1587,61,29,,0,2676427.21591207,446
2267,945081,1941987.1587,945543.029799251,1941587.1587,62,29,,0.980163190016139,2240153.55417964,160
2313,945428,1954187.1587,945889.439960765,1953787.1587,32,30,,1.02228055607856,4308515.16908934,49
2314,945428,1953787.1587,945889.439960765,1953387.1587,33,30,,5.62165673561145,3047290.82166131,56
2315,945428,1953387.1587,945889.439960765,1952987.1587,34,30,,12.9094917476323,1033972.68021277,9
2316,945428,1952987.1587,945889.439960765,1952587.1587,35,30,,7.94096016653997,350000,0
2317,945428,1952587.1587,945889.439960765,1952187.1587,36,30,,8.99434870044207,349317.542538897,0
2318,945428,1952187.1587,945889.439960765,1951787.1587,37,30,,12.809821360604,346350.380057052,0
2323,945428,1950187.1587,945889.439960765,1949787.1587,42,30,,2.75463160020372,427856.146025165,0
2324,945428,1949787.1587,945889.439960765,1949387.1587,43,30,,3.19698061424159,610013.531254634,1
2325,945428,1949387.1587,945889.439960765,1948987.1587,44,30,,2.36379932130785,806273.794070437,1
2326,945428,1948987.1587,945889.439960765,1948587.1587,45,30,,0.594285587763529,4937446.89753191,46
2327,945428,1948587.1587,945889.439960765,1948187.1587,46,30,,0.493762189531292,4540850.8217459,26
2328,945428,1948187.1587,945889.439960765,1947787.1587,47,30,,1.4914323527002,796360.279530408,0
2329,945428,1947787.1587,945889.439960765,1947387.1587,48,30,,1.82532186177463,2305436.26515905,117
2330,945428,1947387.1587,945889.439960765,1946987.1587,49,30,,0,3414866.70254951,157
2331,945428,1946987.1587,945889.439960765,1946587.1587,50,30,,0,3185784.81510221,85
2332,945428,1946587.1587,945889.439960765,1946187.1587,51,30,,2.62471515188938,1587400.98507186,80
2333,945428,1946187.1587,945889.439960765,1945787.1587,52,30,,0.695253418867374,2893492.80928391,57
2334,945428,1945787.1587,945889.439960765,1945387.1587,53,30,,0.197677650591052,3506390.06608471,117
2335,945428,1945387.1587,945889.439960765,1944987.1587,54,30,,1.95647682224008,2635505.37498526,62
2336,945428,1944987.1587,945889.439960765,1944587.1587,55,30,,4.06924470461937,2484993.91842376,131
2337,945428,1944587.1587,945889.439960765,1944187.1587,56,30,,1.66245228833754,2148252.20094971,95
2338,945428,1944187.1587,945889.439960765,1943787.1587,57,30,,0.192233151397769,3239956.46831032,109
2339,945428,1943787.1587,945889.439960765,1943387.1587,58,30,,1.16204601550018,3094066.72822067,303
2340,945428,1943387.1587,945889.439960765,1942987.1587,59,30,,2.96075017763969,2385538.23610345,199
2341,945428,1942987.1587,945889.439960765,1942587.1587,60,30,,1.75868004820671,2641657.11495737,332
2342,945428,1942587.1587,945889.439960765,1942187.1587,61,30,,0,2957142.901804,393
2343,945428,1942187.1587,945889.439960765,1941787.1587,62,30,,0.0322338912329109,2317917.80685832,178
2344,945428,1941787.1587,945889.439960765,1941387.1587,63,30,,0.344782150483502,2211474.20176475,140
2345,945428,1941387.1587,945889.439960765,1940987.1587,64,30,,1.47348046097406,1933580.46581166,189
2388,945774,1954387.1587,946235.850122279,1953987.1587,31,31,,3.9702997849054,1346677.02894117,11
2389,945774,1953987.1587,946235.850122279,1953587.1587,32,31,,0,5556448.36860296,125
2390,945774,1953587.1587,946235.850122279,1953187.1587,33,31,,2.99757136248959,4239017.88627932,127
2391,945774,1953187.1587,946235.850122279,1952787.1587,34,31,,4.13640785940834,5240906.66336595,46
2392,945774,1952787.1587,946235.850122279,1952387.1587,35,31,,9.26012578068052,727869.445035046,7
2393,945774,1952387.1587,946235.850122279,1951987.1587,36,31,,13.9271105361866,350000,0
2394,945774,1951987.1587,946235.850122279,1951587.1587,37,31,,13.9988899955712,448267.820476606,0
2399,945774,1949987.1587,946235.850122279,1949587.1587,42,31,,4.19663830779108,489478.492739205,4
2400,945774,1949587.1587,946235.850122279,1949187.1587,43,31,,2.25771480410441,1573496.72536466,38
2401,945774,1949187.1587,946235.850122279,1948787.1587,44,31,,3.44808469756403,702472.731594553,19
2402,945774,1948787.1587,946235.850122279,1948387.1587,45,31,,3.18517936223689,1350773.71027598,0
2403,945774,1948387.1587,946235.850122279,1947987.1587,46,31,,4.10186531058015,478445.794210042,0
2404,945774,1947987.1587,946235.850122279,1947587.1587,47,31,,2.79464632491539,1644215.53504267,22
2405,945774,1947587.1587,946235.850122279,1947187.1587,48,31,,0.276410729878166,3149448.60840181,187
2406,945774,1947187.1587,946235.850122279,1946787.1587,49,31,,0,3348259.44084433,212
2407,945774,1946787.1587,946235.850122279,1946387.1587,50,31,,0,3492775.2655701,147
2408,945774,1946387.1587,946235.850122279,1945987.1587,51,31,,2.83253527857051,1602229.06063223,37
2409,945774,1945987.1587,946235.850122279,1945587.1587,52,31,,1.69361366245084,3704324.95404997,265
2410,945774,1945587.1587,946235.850122279,1945187.1587,53,31,,0.0310860830409824,3424234.70419453,246
2411,945774,1945187.1587,946235.850122279,1944787.1587,54,31,,1.03501417246981,3190949.64301293,132
2412,945774,1944787.1587,946235.850122279,1944387.1587,55,31,,1.44182660252268,2707075.63848399,145
2413,945774,1944387.1587,946235.850122279,1943987.1587,56,31,,0.99496561384751,3919762.2056294,201
2414,945774,1943987.1587,946235.850122279,1943587.1587,57,31,,0.483666233981128,2738267.45641839,146
2415,945774,1943587.1587,946235.850122279,1943187.1587,58,31,,1.63763799695716,2803467.88443471,190
2416,945774,1943187.1587,946235.850122279,1942787.1587,59,31,,3.3783770984563,2718233.26898539,114
2417,945774,1942787.1587,946235.850122279,1942387.1587,60,31,,2.49635272551336,3235295.65000167,242
2418,945774,1942387.1587,946235.850122279,1941987.1587,61,31,,0.78091359559267,3141614.34253298,178
2419,945774,1941987.1587,946235.850122279,1941587.1587,62,31,,0.942119877906296,2327463.49808109,116
2420,945774,1941587.1587,946235.850122279,1941187.1587,63,31,,0.958252560227267,2198787.68780717,32
2421,945774,1941187.1587,946235.850122279,1940787.1587,64,31,,0.952405668814638,1951888.92703166,152
2422,945774,1940787.1587,946235.850122279,1940387.1587,65,31,,1.0057145742522,1269720.21395233,20
2423,945774,1940387.1587,946235.850122279,1939987.1587,66,31,,2.42841286175349,848020.852616836,0
2465,946120,1954187.1587,946582.260283793,1953787.1587,32,32,,4.19048784160137,1761603.97841663,28
2466,946120,1953787.1587,946582.260283793,1953387.1587,33,32,,0,5764906.56961628,199
2467,946120,1953387.1587,946582.260283793,1952987.1587,34,32,,3.05804244888525,4960346.19138773,196
2469,946120,1952587.1587,946582.260283793,1952187.1587,36,32,,7.97970681159252,564120.648032156,2
2470,946120,1952187.1587,946582.260283793,1951787.1587,37,32,,5.73382637946075,955180.391431213,0
2471,946120,1951787.1587,946582.260283793,1951387.1587,38,32,,1.14370300107923,1372977.27143742,0
2477,946120,1949387.1587,946582.260283793,1948987.1587,44,32,,0.380290995744871,3137185.09233842,125
2478,946120,1948987.1587,946582.260283793,1948587.1587,45,32,,1.13266734511554,2858987.03311298,174
2479,946120,1948587.1587,946582.260283793,1948187.1587,46,32,,1.73308910800014,2593660.06086845,34
2480,946120,1948187.1587,946582.260283793,1947787.1587,47,32,,0.932325056224885,2656330.06849983,42
2481,946120,1947787.1587,946582.260283793,1947387.1587,48,32,,0.7218373320673,3161765.18996215,213
2482,946120,1947387.1587,946582.260283793,1946987.1587,49,32,,0.0309727850435103,4250249.21618955,430
2483,946120,1946987.1587,946582.260283793,1946587.1587,50,32,,7.01480575068291e-06,3506107.05075464,100
2484,946120,1946587.1587,946582.260283793,1946187.1587,51,32,,0,3024503.71913371,117
2485,946120,1946187.1587,946582.260283793,1945787.1587,52,32,,0.610753901367839,2202142.89777967,73
2486,946120,1945787.1587,946582.260283793,1945387.1587,53,32,,4.15296669405951,1192319.36425724,21
2487,946120,1945387.1587,946582.260283793,1944987.1587,54,32,,0.945440232418098,1842407.38553836,158
2488,946120,1944987.1587,946582.260283793,1944587.1587,55,32,,1.498852166656,2053028.80896309,55
2489,946120,1944587.1587,946582.260283793,1944187.1587,56,32,,0.378516272444203,2875473.3486054,173
2490,946120,1944187.1587,946582.260283793,1943787.1587,57,32,,0.625435783067254,2458601.21019372,106
2491,946120,1943787.1587,946582.260283793,1943387.1587,58,32,,0.716671815187417,2989368.67775879,162
2492,946120,1943387.1587,946582.260283793,1942987.1587,59,32,,0.562975186268326,3306002.82371928,402
2493,946120,1942987.1587,946582.260283793,1942587.1587,60,32,,2.45153217340942,3465561.05284787,404
2494,946120,1942587.1587,946582.260283793,1942187.1587,61,32,,3.44142170056356,2673739.7029731,141
2495,946120,1942187.1587,946582.260283793,1941787.1587,62,32,,2.07434143529487,2405566.49175406,135
2496,946120,1941787.1587,946582.260283793,1941387.1587,63,32,,0.438812501639585,2345090.47147153,124
2497,946120,1941387.1587,946582.260283793,1940987.1587,64,32,,2.10181198496272,2305242.2779962,105
2498,946120,1940987.1587,946582.260283793,1940587.1587,65,32,,4.01282550023424,2168573.49513316,59
2499,946120,1940587.1587,946582.260283793,1940187.1587,66,32,,4.5107471445673,1503627.38301536,25
2500,946120,1940187.1587,946582.260283793,1939787.1587,67,32,,1.56087739477388,760039.198842603,16
2501,946120,1939787.1587,946582.260283793,1939387.1587,68,32,,1.22180725954939,757938.584841098,4
2540,946467,1954387.1587,946928.670445306,1953987.1587,31,33,,12.135736811214,1541436.32260618,16
2541,946467,1953987.1587,946928.670445306,1953587.1587,32,33,,0.252693501358426,2574947.49081886,101
2542,946467,1953587.1587,946928.670445306,1953187.1587,33,33,,0.0980793375667925,2538931.41866115,157
2543,946467,1953187.1587,946928.670445306,1952787.1587,34,33,,9.30252160885904,3195701.1165734,80
2544,946467,1952787.1587,946928.670445306,1952387.1587,35,33,,9.47732979302596,921631.888843431,0
2545,946467,1952387.1587,946928.670445306,1951987.1587,36,33,,1.26066623375501,1187343.07063981,0
2546,946467,1951987.1587,946928.670445306,1951587.1587,37,33,,1.15470926340438,1406782.75286598,38
2547,946467,1951587.1587,946928.670445306,1951187.1587,38,33,,5.49275686952403,1276447.49498246,12
